n 		 spin_accpt		Ecalc		 Mabs_calc
2891		307948		-497.872017		190.101003
2901		299632		-505.857291		200.582558
2911		311153		-497.135005		187.356235
2921		293799		-513.404998		215.122218
2931		303207		-506.273627		204.997612
2941		311541		-500.795648		194.523631
2951		333943		-480.866147		154.956964
2961		328742		-486.774738		164.525498
2971		324874		-489.915853		173.095927
2981		326549		-490.159007		172.925864
2991		310128		-505.904380		203.053828
3001		332259		-486.557814		172.891036
3011		326161		-493.200930		174.868814
3021		341311		-481.427342		144.202582
3031		329643		-492.706038		172.493566
3041		320489		-501.204867		196.285432
3051		321705		-501.518191		194.631268
3061		324014		-500.039203		193.589677
3071		340390		-486.244220		162.926083
3081		330207		-497.072379		190.297955
3091		337232		-491.886121		173.121967
3101		343810		-486.466301		161.117704
3111		343377		-488.115718		172.917390
3121		335512		-495.656520		180.751682
3131		349497		-484.746088		145.986586
3141		337305		-495.866285		178.523400
3151		329166		-503.267534		203.942875
3161		335844		-498.547295		188.871243
3171		347113		-490.889940		168.901924
3181		349272		-488.909148		167.195222
3191		345366		-493.383892		162.528988
3201		351185		-489.288347		178.177445
3211		347965		-493.950794		178.468390
3221		346129		-496.124185		174.664390
3231		351793		-490.979882		170.276695
3241		355092		-490.370873		176.173403
3251		351356		-494.434943		185.918179
3261		339526		-505.081877		195.286109
3271		344233		-501.369612		201.882605
3281		362237		-488.292594		160.425480
3291		346951		-501.017320		194.366454
3301		371466		-482.107240		154.939109
3311		361895		-490.543038		174.858351
3321		362762		-490.791930		173.912677
3331		351464		-501.154008		203.679976
3341		360039		-494.363364		184.071835
3351		380748		-479.477171		148.748433
3361		377320		-482.718239		152.909253
3371		355713		-500.899436		189.959656
3381		359814		-498.038450		196.482106
3391		384572		-479.642583		141.677971
3401		380961		-482.348721		151.913555
3411		342830		-514.128408		221.590150
3421		364697		-496.833674		188.838351
3431		384745		-482.918100		149.159429
3441		383272		-485.329846		161.675676
3451		363290		-501.197334		197.605332
3461		379235		-490.350766		170.994510
3471		378668		-490.922501		187.031979
3481		376699		-494.217754		176.710141
3491		372105		-497.900888		194.623890
3501		366680		-503.258498		198.403885
3511		392646		-484.063799		163.072059
3521		379851		-494.852599		182.044874
3531		375485		-498.627018		187.448881
3541		377603		-497.499012		190.598136
3551		396226		-484.171219		164.597015
3561		380776		-497.669194		184.374614
3571		374677		-501.514422		198.813778
3581		398055		-486.293214		170.504328
3591		385406		-495.378446		188.071289
3601		393010		-491.718967		174.451541
3611		388140		-496.297978		183.715314
3621		401557		-486.283347		166.019884
3631		393639		-493.878270		182.773341
3641		394956		-492.923922		172.970612
3651		394090		-494.983292		179.425363
3661		397100		-492.798689		181.162524
3671		403007		-489.195315		170.865159
3681		379204		-506.519967		214.049986
3691		391987		-499.406123		187.487944
3701		409495		-487.600108		155.724939
3711		392894		-499.913770		191.770412
3721		408029		-489.604945		174.325719
3731		410997		-488.027875		163.094613
3741		393722		-501.198610		199.578722
3751		397335		-499.651293		191.492402
3761		413115		-489.473012		167.424089
3771		407992		-493.728984		179.899761
3781		403580		-498.049193		193.276911
3791		423093		-483.877605		157.177526
3801		417307		-488.648250		175.558537
3811		393841		-506.283915		202.421936
3821		402706		-500.532845		196.935357
3831		426443		-485.303054		168.191595
3841		424232		-487.995834		166.916949
3851		433525		-481.949623		152.737990
3861		422922		-490.411810		171.244237
3871		419110		-493.311289		173.667786
3881		423331		-490.875548		171.197114
3891		431546		-487.115909		163.264456
3901		441894		-479.219687		148.812612
3911		412086		-501.273332		196.404500
3921		431939		-487.973476		162.731446
3931		421238		-496.317476		185.121852
3941		413427		-502.901802		203.109363
3951		430163		-492.630726		186.049101
3961		427617		-495.018430		175.024994
3971		427768		-494.824477		186.305716
3981		423676		-498.561166		193.242904
3991		425915		-497.830118		190.874969
4001		440576		-488.940765		161.083229
4011		424625		-499.325854		188.518075
4021		435720		-492.489430		178.759015
4031		441603		-488.766063		164.260481
4041		437981		-493.647117		168.682504
4051		426873		-501.128610		196.540114
4061		441530		-491.860133		176.524009
4071		455346		-483.314173		158.213215
4081		428203		-501.710365		195.613330
4091		441406		-495.017355		185.294060
4101		428882		-503.538649		201.258230
4111		455128		-486.321576		154.966188
4121		446384		-493.000728		186.407668
4131		437412		-499.067538		190.152021
4141		447248		-493.989858		183.121951
4151		449170		-493.611178		177.538906
4161		465645		-483.331891		156.611872
4171		443680		-498.262287		189.333973
4181		457618		-491.086343		171.202105
4191		454641		-493.188261		179.496063
