n 		 spin_accpt		Ecalc		 Mabs_calc
23791		2547859		-496.458997		185.793535
23801		2568366		-494.299903		181.148019
23811		2599904		-490.736046		174.146403
23821		2534769		-498.313589		187.049158
23831		2575703		-493.940162		181.944022
23841		2560537		-495.611593		180.873873
23851		2581752		-493.295543		176.432854
23861		2581379		-493.541260		179.461632
23871		2530839		-499.350174		191.150769
23881		2595282		-492.356099		176.875508
23891		2587839		-493.202461		176.641162
23901		2616590		-490.019162		171.559600
23911		2554145		-496.971268		183.956171
23921		2553403		-497.607792		189.858702
23931		2590522		-493.004220		177.070076
23941		2585285		-493.914540		182.458878
23951		2553508		-497.585404		189.013820
23961		2550633		-498.007930		188.841367
23971		2555460		-497.586584		186.087606
23981		2612810		-491.309287		174.488303
23991		2609257		-492.350798		172.423826
24001		2579026		-495.637515		181.730095
24011		2602896		-492.860606		173.113156
24021		2600218		-493.267391		180.070938
24031		2589049		-494.974325		181.061878
24041		2590390		-494.513040		178.920511
24051		2614683		-492.242485		179.349133
24061		2587799		-495.300943		184.112547
24071		2586215		-495.703876		180.987495
24081		2602955		-494.422159		177.574353
24091		2579407		-496.864389		185.958740
24101		2609009		-493.371727		180.542716
24111		2573782		-497.639086		186.742400
24121		2589859		-495.726545		184.119066
24131		2646822		-489.238241		168.447806
24141		2595169		-495.386769		183.062591
24151		2614480		-493.572274		177.325659
24161		2571127		-498.299739		188.403046
24171		2596923		-495.593066		183.296843
24181		2574253		-497.923494		189.291675
24191		2622086		-493.151337		177.185813
24201		2623220		-493.199620		177.548035
24211		2593273		-496.465739		184.931808
24221		2630366		-492.413030		177.704224
24231		2670163		-488.516033		166.713714
24241		2621506		-493.937049		179.849676
24251		2618961		-494.055668		176.314791
24261		2643090		-491.643378		176.839454
24271		2628685		-493.056899		177.707140
24281		2616395		-494.631687		180.150488
24291		2580664		-498.472027		191.682928
24301		2616315		-495.302086		182.799309
24311		2633058		-493.262309		179.549504
24321		2622850		-494.826693		183.114510
24331		2651259		-491.598044		174.308249
24341		2643631		-492.195226		176.521425
24351		2632751		-493.803293		177.560100
24361		2656674		-490.952424		177.738434
24371		2591733		-498.353453		188.674983
24381		2643254		-492.791436		178.246175
24391		2642218		-493.278340		176.311016
24401		2645429		-492.937994		176.218843
24411		2622128		-495.498751		181.704477
24421		2647394		-493.089882		177.707547
24431		2629838		-494.639597		179.373583
24441		2683942		-489.283581		166.880324
24451		2639481		-494.370455		177.259253
24461		2703417		-487.236989		165.200932
24471		2659119		-492.492011		173.608353
24481		2652297		-493.242433		178.458723
24491		2634579		-495.514761		182.171655
24501		2616408		-497.307538		184.118118
24511		2618066		-497.226715		187.834442
24521		2639963		-495.068064		179.662656
24531		2676086		-491.184379		171.164812
24541		2645564		-494.447333		180.591500
24551		2634085		-495.692721		184.003829
24561		2673305		-491.886161		173.621514
24571		2737768		-485.033902		156.700989
24581		2621078		-497.735161		190.609251
24591		2666163		-493.086414		176.725469
24601		2643918		-495.454006		181.962278
24611		2678852		-491.896144		173.731746
24621		2651444		-494.881605		178.677308
24631		2674653		-492.115951		175.274979
24641		2653221		-494.994846		179.343939
24651		2667568		-493.339013		178.592187
24661		2646024		-496.153603		183.436114
24671		2685149		-491.706700		175.756475
24681		2657309		-494.790811		183.323042
24691		2692777		-491.000284		172.803046
24701		2655469		-495.788025		184.422007
24711		2688908		-491.502893		175.888633
24721		2693327		-491.767000		171.315804
24731		2684892		-492.838624		175.915572
24741		2680302		-493.363082		177.907279
24751		2659551		-495.629914		183.342330
24761		2712048		-490.134970		172.147652
24771		2632567		-498.315127		188.084777
24781		2671268		-494.479480		178.997619
24791		2644450		-497.693679		188.003872
24801		2655312		-496.328858		186.255957
24811		2641682		-498.014590		185.668857
24821		2724906		-489.354659		170.309818
24831		2680945		-494.003625		182.396037
24841		2690322		-493.585121		179.898072
24851		2658583		-496.887208		186.523762
24861		2687578		-493.638872		177.634367
24871		2665900		-496.239797		183.854288
24881		2656817		-497.224067		183.265303
24891		2696164		-493.086015		177.029689
24901		2689140		-494.344645		180.335087
24911		2719489		-491.281442		171.991971
24921		2697258		-493.360941		176.413948
24931		2708183		-492.754402		179.002527
24941		2710184		-491.844593		178.789784
24951		2731091		-490.330969		171.385275
24961		2643566		-499.563639		189.271664
24971		2681878		-495.755717		184.006488
24981		2710998		-492.654257		178.618150
24991		2719286		-491.580969		175.208595
25001		2714693		-492.534059		173.587856
25011		2719603		-492.099316		175.412419
25021		2735863		-490.646577		170.594061
25031		2699430		-494.533019		179.326755
25041		2731251		-491.440597		173.638992
25051		2688491		-495.694224		186.594787
25061		2725211		-492.279638		175.624995
25071		2648129		-500.165450		195.161102
25081		2684633		-496.822934		183.258004
25091		2731262		-491.967638		175.709697
25101		2732393		-491.698657		171.600972
25111		2697997		-495.729521		182.970650
25121		2722643		-493.221130		177.923331
25131		2710332		-494.205404		182.825276
25141		2731363		-492.002068		175.868183
25151		2690416		-497.032643		184.538507
25161		2707992		-495.408450		182.257462
25171		2724137		-493.661595		177.082675
25181		2665248		-499.607323		195.022835
25191		2742744		-491.692271		174.130999
25201		2696326		-496.535058		184.351573
25211		2682649		-498.495101		190.837888
25221		2658838		-500.914000		193.955593
25231		2708749		-495.843843		181.846697
25241		2703837		-496.222495		185.199715
25251		2716921		-494.797671		182.628332
25261		2768661		-489.846166		171.264637
25271		2736989		-493.467769		176.259270
25281		2753100		-491.594953		174.982952
25291		2744505		-492.608438		177.218299
25301		2741648		-492.952848		175.193154
25311		2750255		-492.091976		175.516337
25321		2713306		-496.302200		186.296908
25331		2724796		-495.306462		182.315661
25341		2784391		-488.987964		170.156900
25351		2667223		-501.844977		200.264763
25361		2720052		-496.112298		183.479279
25371		2692893		-498.468488		191.315281
25381		2735606		-494.417714		179.393168
25391		2770647		-491.290457		171.711236
25401		2736414		-495.044605		182.016062
25411		2726639		-496.018889		183.815119
25421		2729303		-495.701349		182.431376
25431		2695004		-499.588219		191.089143
25441		2732280		-495.762902		183.088558
25451		2758902		-493.101253		175.890692
25461		2730931		-495.783826		184.992734
25471		2715335		-497.783204		186.470731
25481		2765983		-492.469526		176.695263
25491		2748484		-494.438665		181.300459
25501		2723567		-497.117133		184.849222
25511		2751070		-494.713653		180.313433
25521		2775738		-491.974296		175.783394
25531		2731134		-496.821433		185.372606
25541		2750821		-494.837634		183.341764
25551		2798076		-490.175414		171.863645
