n 		 spin_accpt		Ecalc		 Mabs_calc
43		3418		-245.116279		31.069767
43		3542		-255.906977		33.209302
43		3666		-267.255814		35.813953
43		3756		-279.069767		38.325581
43		3874		-290.418605		41.395349
43		3987		-301.116279		44.790698
43		4097		-312.093023		48.372093
43		4208		-322.604651		52
43		4337		-333.674419		56.139535
43		4440		-344.930233		60.046512
43		4539		-357.023256		64.465116
43		4640		-369.581395		69.674419
43		4759		-380.744186		74.744186
43		4867		-392.27907		80.27907
43		4956		-404.930233		86.325581
43		5055		-417.953488		92.511628
43		5138		-428.744186		98.27907
43		5258		-440.372093		104.697674
43		5350		-452.27907		111.116279
44		254		-4.363636		1.090909
44		431		-11.636364		2.318182
44		600		-19.636364		3.863636
44		758		-27.727273		4.136364
44		914		-36.727273		4.318182
44		1036		-46.545455		4.681818
44		1182		-56.818182		4.681818
44		1312		-67.363636		4.863636
44		1450		-76.090909		5.863636
44		1580		-86.090909		6.590909
44		1707		-95.454545		8
44		1847		-104.727273		9.772727
44		1971		-114.090909		11
44		2116		-123.090909		12.636364
44		2252		-133.363636		14.363636
44		2385		-143.727273		16.772727
44		2504		-154.909091		19.045455
44		2621		-165.818182		21.727273
44		2735		-176		24.045455
44		2866		-186.363636		25.954545
44		2993		-196.363636		27.636364
44		3113		-206		29.136364
44		3249		-215.181818		30.545455
44		3359		-225.363636		31.863636
44		3492		-234.636364		34.045455
44		3614		-244.454545		37.045455
44		3768		-253.636364		39.954545
44		3916		-263.545455		42.409091
44		4052		-272.181818		44.409091
44		4193		-281.272727		46.636364
44		4316		-292		48.818182
44		4440		-302.454545		50.818182
44		4558		-312.090909		51.363636
44		4693		-322.545455		52.954545
44		4810		-332.272727		55.136364
44		4941		-342.636364		57.454545
44		5062		-353.272727		60.090909
44		5175		-364		63.318182
44		5307		-373.818182		67.181818
44		5451		-383.363636		71.318182
44		5580		-394.363636		75.590909
44		5687		-405.272727		79.636364
44		5787		-416.727273		83.227273
44		5908		-427.454545		85.863636
45		247		-5.155556		1.333333
45		416		-12.888889		1.822222
45		579		-22.488889		2.444444
45		719		-32		3.244444
45		847		-42.222222		4.222222
45		978		-51.466667		4.888889
45		1126		-60.088889		5.111111
45		1289		-68.533333		6.355556
45		1429		-77.511111		8.222222
45		1570		-87.644444		10.044444
45		1697		-97.688889		12.088889
45		1817		-107.377778		14.666667
45		1927		-117.688889		17.155556
45		2069		-127.555556		19.555556
45		2205		-137.155556		21.422222
45		2326		-146.311111		22.444444
45		2471		-156.711111		23.511111
45		2596		-167.377778		25.244444
45		2711		-177.955556		27.111111
45		2839		-188.711111		28.8
45		2940		-200.533333		30.711111
45		3036		-212.088889		32.533333
45		3174		-221.955556		34
45		3284		-232.266667		35.2
45		3417		-241.688889		35.288889
45		3569		-250.933333		35.555556
45		3695		-261.333333		35.911111
45		3822		-272.088889		36.755556
45		3945		-282.488889		36.933333
45		4074		-292.533333		37.066667
45		4202		-302.133333		37.111111
45		4345		-311.733333		38.088889
45		4476		-321.066667		38.844444
45		4630		-330.577778		39.777778
45		4745		-341.244444		40.844444
45		4875		-352.266667		41.644444
45		4992		-363.022222		43.022222
45		5095		-373.066667		44.444444
45		5226		-383.466667		45.733333
45		5351		-393.688889		46.533333
45		5468		-404.622222		47.733333
45		5582		-415.555556		48.577778
45		5692		-425.155556		49.6
45		5834		-435.022222		51.066667
45		5944		-446.311111		52.711111
46		260		-5.217391		0.347826
46		421		-12.086957		0.565217
46		585		-19.217391		0.695652
46		749		-26.695652		0.73913
46		879		-34.521739		1.130435
46		1044		-42.782609		1.130435
46		1190		-50.608696		1.130435
46		1343		-57.826087		1.521739
46		1502		-65.73913		1.695652
46		1654		-73.826087		2.217391
46		1800		-82.434783		3.521739
46		1925		-91.478261		5.043478
46		2065		-100.434783		6.565217
46		2185		-109.913043		7.478261
46		2321		-118.956522		7.869565
46		2460		-128.086957		7.956522
46		2589		-137.130435		8.608696
46		2710		-146.869565		8.782609
46		2859		-156.434783		8.826087
46		3001		-164.695652		9.130435
46		3135		-173.826087		9.521739
46		3279		-182.782609		9.73913
46		3421		-191.217391		10.217391
46		3559		-201.217391		10.869565
46		3709		-210.521739		11.869565
46		3830		-220.173913		12.913043
46		3960		-230.434783		13.26087
46		4064		-240.086957		13.434783
46		4188		-250.521739		14.217391
46		4304		-260.782609		15.173913
46		4422		-270.521739		15.869565
46		4538		-281.304348		16.391304
46		4646		-291.565217		16.478261
46		4754		-301.391304		16.652174
46		4866		-311.826087		17.173913
46		4978		-322.782609		19
46		5092		-333.304348		20.478261
46		5181		-344.521739		22
46		5265		-356.434783		23.869565
46		5368		-367.913043		26.391304
46		5456		-379.478261		28.73913
46		5546		-391.304348		31.608696
46		5676		-401.826087		34.304348
46		5794		-412.521739		37.782609
46		5919		-422.695652		41.130435
46		6034		-433.130435		44.434783
47		231		-5.021277		0.93617
47		436		-11.659574		2.595745
47		614		-19.06383		4.170213
47		783		-26.808511		6.042553
47		927		-35.319149		7.829787
47		1060		-44.425532		9.234043
47		1182		-54.042553		10.723404
47		1315		-63.234043		12.680851
47		1445		-72.595745		14.723404
47		1573		-81.957447		16.93617
47		1714		-91.148936		19.021277
47		1840		-100.255319		21.361702
47		1961		-110.12766		23.234043
47		2071		-120.170213		24.595745
47		2182		-129.957447		25.914894
47		2324		-138.808511		27.914894
47		2460		-148.085106		29.234043
47		2580		-157.106383		30.638298
47		2718		-166.638298		31.702128
47		2853		-175.234043		32.893617
47		2984		-183.319149		33.531915
47		3133		-191.574468		34.297872
47		3281		-200.085106		34.723404
47		3440		-208.340426		34.93617
47		3597		-216.595745		35.021277
47		3761		-224.680851		35.361702
47		3883		-233.957447		36.042553
47		4004		-243.148936		36.510638
47		4130		-252.510638		36.978723
47		4249		-263.234043		37.319149
47		4370		-273.787234		37.787234
47		4491		-283.574468		39.148936
47		4601		-294.723404		40.851064
47		4712		-304.595745		43.106383
47		4827		-314.382979		45.404255
47		4957		-324.425532		47.702128
47		5062		-335.234043		50.893617
47		5175		-345.446809		53.021277
47		5290		-356.510638		55.361702
47		5396		-366.978723		57.787234
47		5509		-377.276596		60.085106
47		5613		-387.829787		62.468085
47		5724		-398.638298		64.978723
47		5841		-409.276596		67.446809
47		5932		-420.255319		69.531915
47		6041		-431.148936		71.659574
47		6135		-441.957447		73.361702
48		228		-5.5		0.125
48		404		-13		0.5
48		550		-21.5		1.125
48		689		-30.25		1.375
48		818		-39.583333		1.416667
48		959		-47.916667		2.083333
48		1111		-55.666667		2.083333
48		1245		-63.666667		2.583333
48		1401		-71.75		3.833333
48		1539		-80.5		5
48		1663		-89.416667		6.666667
48		1799		-97.5		7.416667
48		1956		-105.75		9.375
48		2097		-114.333333		10.125
48		2233		-122.5		10.708333
48		2385		-130.416667		11.625
48		2519		-138.833333		12.541667
48		2636		-148.083333		13.25
48		2763		-156.5		14.083333
48		2894		-165		14.541667
48		3011		-173.416667		15.291667
48		3148		-181.083333		16.75
48		3284		-189.166667		18.458333
48		3447		-197.666667		20.541667
48		3575		-206.666667		22.125
48		3688		-215.5		23.916667
48		3818		-224.5		25.541667
48		3950		-233.166667		27.25
48		4079		-242.083333		28.666667
48		4210		-251.333333		29.625
48		4350		-260.166667		30.416667
48		4483		-268.416667		31.25
48		4624		-276.833333		31.625
48		4764		-285.833333		31.666667
48		4902		-295.5		32.625
48		5019		-305.75		33.291667
48		5146		-316.416667		33.5
48		5256		-326.5		33.708333
48		5373		-337.583333		34.458333
48		5460		-348.25		35.166667
48		5562		-358.5		35.291667
48		5661		-368.833333		35.541667
48		5783		-379.25		35.541667
48		5886		-389.25		35.75
48		6006		-398.25		35.791667
48		6133		-407.333333		36.375
48		6252		-417		36.416667
48		6382		-426.166667		36.625
49		235		-4.326531		0.897959
49		438		-11.183673		1.265306
49		594		-18.857143		1.306122
49		756		-25.795918		2.081633
49		900		-34.040816		3.102041
49		1053		-41.306122		4.489796
49		1195		-48.734694		5.795918
49		1350		-56.653061		6.489796
49		1487		-66.122449		7.061224
49		1624		-75.346939		7.673469
49		1748		-84.163265		9.102041
49		1888		-92.734694		11.265306
49		2008		-101.55102		13.183673
49		2153		-110.44898		15.714286
49		2279		-119.428571		18.081633
49		2409		-128.081633		20.285714
49		2540		-137.877551		22.367347
49		2649		-147.265306		24.653061
49		2780		-156.081633		26.489796
49		2918		-163.836735		27.755102
49		3059		-172		29.795918
49		3188		-181.469388		32.612245
49		3312		-190.938776		35.183673
49		3427		-200		38.040816
49		3529		-211.020408		41.795918
49		3611		-222.44898		45.387755
49		3715		-232.489796		48.326531
49		3823		-242.122449		51.020408
49		3930		-251.755102		52.938776
49		4041		-260.489796		54.897959
49		4160		-269.142857		56.734694
49		4293		-278.204082		58.367347
49		4412		-288.326531		60.204082
49		4534		-298.040816		62.44898
49		4641		-308.081633		64.408163
49		4744		-318.367347		66.081633
49		4858		-328.653061		67.020408
49		4973		-337.469388		68.081633
49		5098		-345.795918		68.938776
49		5227		-354.693878		69.346939
49		5346		-364.244898		69.714286
49		5477		-374.040816		69.795918
49		5593		-383.102041		69.959184
49		5714		-391.673469		70.163265
49		5835		-400.734694		70.163265
49		5974		-408.734694		70.44898
49		6117		-417.061224		70.612245
49		6262		-425.306122		71.142857
49		6400		-433.469388		71.510204
50		232		-4.48		0.2
50		415		-10.8		1.16
50		592		-16.96		2.96
50		758		-23.36		4.6
50		921		-31.76		6.84
50		1059		-40		8.6
50		1212		-48		10.24
50		1342		-56.64		12.28
50		1468		-65.28		14.16
50		1614		-73.44		15.72
50		1753		-82.48		17.4
50		1885		-91.04		18.92
50		2016		-98.88		20.32
50		2140		-107.2		22.04
50		2274		-116.08		23.76
50		2405		-125.12		25.84
50		2544		-133.2		26.68
50		2674		-142		27.84
50		2817		-150.64		29.68
50		2960		-159.2		31.64
50		3091		-167.68		33.56
50		3231		-175.36		35.48
50		3366		-183.76		37.6
50		3492		-193.6		39
50		3597		-203.44		40.76
50		3697		-212.96		42.28
50		3813		-222		43.88
50		3951		-230.32		45.64
50		4080		-238.72		47.68
50		4227		-246.48		49.84
50		4361		-255.44		52.56
50		4484		-264		55.8
50		4619		-273.36		58.68
50		4736		-282.48		61.76
50		4863		-292.32		64.4
50		4981		-301.92		67.36
50		5115		-310.72		70.48
50		5234		-319.68		73.32
50		5357		-329.52		77.08
50		5466		-339.6		81.28
50		5549		-350.48		85.28
50		5629		-362.08		89.68
50		5729		-372.48		93.28
50		5813		-383.68		96.64
50		5913		-393.36		98.88
50		6036		-402.08		101.48
50		6171		-411.28		104.36
50		6294		-420.48		106.96
50		6417		-429.28		109.28
50		6551		-437.68		111.2
51		237		-6.039216		0.980392
51		419		-13.098039		1.568627
51		571		-19.764706		2.392157
51		746		-26.509804		3.490196
51		924		-32.54902		3.803922
51		1094		-39.686275		4.196078
51		1248		-46.823529		4.901961
51		1399		-55.137255		5.019608
51		1523		-63.137255		6.235294
51		1657		-71.137255		7.058824
51		1781		-78.588235		7.960784
51		1914		-86.509804		9.686275
51		2036		-95.372549		11.333333
51		2159		-103.764706		12.705882
51		2285		-112.470588		14.862745
51		2398		-121.254902		16.823529
51		2519		-130.196078		18.352941
51		2662		-138.352941		19.764706
51		2778		-147.137255		21.098039
51		2902		-156		22.666667
51		3009		-165.098039		24.431373
51		3115		-174.980392		26.588235
51		3214		-183.686275		29.019608
51		3355		-191.607843		31.098039
51		3481		-200.235294		34.039216
51		3609		-209.098039		37.137255
51		3745		-219.45098		41.490196
51		3849		-229.098039		45.607843
51		3949		-239.45098		49.803922
51		4045		-249.882353		53.921569
51		4157		-259.058824		57.254902
51		4279		-269.176471		60.666667
51		4378		-279.372549		64.588235
51		4464		-289.411765		68.509804
51		4575		-299.921569		73.019608
51		4694		-309.647059		77.254902
51		4810		-319.137255		81.333333
51		4905		-328		85.215686
51		5024		-337.019608		89.137255
51		5138		-346.745098		92.666667
51		5245		-355.686275		96.392157
51		5374		-364.470588		99.529412
51		5504		-373.882353		103.764706
51		5612		-383.529412		107.686275
51		5722		-392.470588		111.058824
51		5836		-401.803922		114.196078
51		5949		-411.294118		117.764706
51		6049		-421.176471		122.196078
51		6153		-430.901961		127.019608
51		6267		-441.568627		131.764706
51		6356		-452.784314		137.019608
52		246		-4.538462		0.5
52		450		-9.615385		1.615385
52		630		-16		2.653846
52		801		-22.615385		3.115385
52		957		-29.846154		4.269231
52		1126		-37.692308		4.769231
52		1262		-45.538462		4.807692
52		1392		-53.153846		4.846154
52		1551		-61.076923		5
52		1682		-68.615385		5.038462
52		1817		-76.692308		5.269231
52		1966		-84.153846		5.846154
52		2093		-91.461538		7
52		2234		-99.076923		8.192308
52		2380		-107		9.461538
52		2509		-115.923077		9.923077
52		2625		-124.615385		10.153846
52		2747		-133.153846		10.307692
52		2885		-141.769231		10.923077
52		2999		-150.846154		12.153846
52		3123		-160.153846		13.692308
52		3256		-168.769231		14.884615
52		3393		-177.461538		16.423077
52		3526		-185.307692		17.923077
52		3651		-193.384615		19.461538
52		3798		-200.846154		21.576923
52		3935		-209.769231		24.346154
52		4068		-218.076923		26.538462
52		4215		-226.923077		28.615385
52		4341		-234.846154		30.538462
52		4464		-243.230769		32.5
52		4609		-251.692308		34.884615
52		4737		-260		37.192308
52		4842		-268.615385		39.846154
52		4965		-277.384615		42.538462
52		5075		-285.846154		45.076923
52		5206		-294.153846		47.346154
52		5340		-302.230769		48.923077
52		5466		-310.692308		50.884615
52		5583		-320.384615		53.730769
52		5676		-329.846154		56.538462
52		5780		-339.384615		59.346154
52		5902		-348.230769		62
52		6014		-357.923077		64.423077
52		6113		-368.307692		67.038462
52		6195		-378.076923		69.192308
52		6287		-387.923077		71.423077
52		6394		-397.615385		73.769231
52		6521		-406.307692		75.461538
52		6623		-415.923077		77.153846
52		6731		-424.384615		78.230769
52		6853		-433.076923		79.846154
53		233		-4		0.075472
53		428		-9.207547		0.641509
53		589		-16		1.471698
53		737		-22.792453		2.45283
53		909		-30.264151		3.207547
53		1055		-36.45283		3.886792
53		1215		-43.169811		4.792453
53		1364		-50.113208		5.886792
53		1521		-57.358491		7.396226
53		1658		-64.90566		8.566038
53		1788		-72.830189		9.886792
53		1924		-80.301887		11.886792
53		2073		-87.320755		13.320755
53		2221		-94.264151		15.132075
53		2377		-102.415094		16.113208
53		2505		-110.867925		16.792453
53		2624		-118.867925		17.735849
53		2762		-126.867925		18.150943
53		2887		-134.943396		18.45283
53		3022		-142.716981		18.943396
53		3173		-149.962264		20
53		3329		-157.735849		20.90566
53		3456		-166.188679		21.320755
53		3586		-174.566038		22.037736
53		3713		-182.566038		22.716981
53		3841		-190.867925		23.169811
53		3950		-199.924528		23.433962
53		4063		-209.433962		23.735849
53		4166		-218.415094		23.924528
53		4269		-226.566038		24.301887
53		4398		-235.169811		24.641509
53		4534		-243.849057		24.90566
53		4671		-252.45283		25.207547
53		4799		-261.283019		25.886792
53		4916		-269.811321		26.150943
53		5047		-277.811321		27.132075
53		5173		-286.113208		28.037736
53		5317		-294.641509		28.188679
53		5450		-303.471698		28.528302
53		5566		-311.849057		28.641509
53		5694		-319.698113		28.90566
53		5821		-327.924528		29.132075
53		5963		-336.603774		29.660377
53		6084		-345.509434		29.924528
53		6206		-354.339623		30.264151
53		6343		-362.490566		30.264151
53		6479		-370.867925		30.792453
53		6594		-380.301887		31.660377
53		6712		-389.207547		32.301887
53		6835		-398.188679		33.132075
53		6942		-407.320755		33.773585
53		7061		-415.698113		34.830189
53		7168		-424.603774		35.622642
54		243		-3.185185		0.555556
54		420		-8.592593		1.666667
54		587		-14.518519		2.37037
54		756		-21.703704		2.888889
54		901		-29.777778		3.37037
54		1045		-37.333333		3.703704
54		1191		-44.962963		4.407407
54		1346		-51.777778		4.777778
54		1479		-58.518519		5.333333
54		1623		-65.481481		5.666667
54		1756		-72.888889		6.481481
54		1896		-81.185185		7.222222
54		2020		-89.925926		8.333333
54		2155		-97.777778		9.555556
54		2287		-106.074074		11.074074
54		2407		-114.296296		12.518519
54		2542		-122.666667		14.444444
54		2675		-130.814815		16.185185
54		2791		-138.962963		18.222222
54		2917		-146.666667		19.666667
54		3046		-154.666667		20.62963
54		3168		-162.518519		21.222222
54		3299		-170.888889		22.074074
54		3444		-178.074074		22.962963
54		3590		-185.62963		24.666667
54		3732		-193.259259		26
54		3881		-200.444444		26.851852
54		4049		-207.037037		28
54		4197		-214.518519		28.481481
54		4327		-222.888889		28.962963
54		4462		-231.851852		30
54		4573		-240.888889		31.074074
54		4699		-249.851852		32.222222
54		4818		-258.444444		32.814815
54		4946		-266.148148		33.259259
54		5106		-273.481481		33.407407
54		5256		-281.555556		33.407407
54		5377		-289.62963		34.185185
54		5498		-298.296296		34.703704
54		5626		-306.148148		34.925926
54		5735		-314.444444		35.777778
54		5852		-322.592593		37.185185
54		5984		-330.814815		38.444444
54		6104		-338.222222		39.555556
54		6246		-345.259259		40.888889
54		6395		-352.37037		42.333333
54		6544		-359.703704		43.666667
54		6683		-367.851852		45.185185
54		6812		-375.037037		46.592593
54		6955		-382.296296		47.222222
54		7089		-390.296296		48
54		7237		-398.37037		49.444444
54		7352		-406.592593		50.185185
54		7475		-414.37037		50.222222
55		224		-5.818182		0.509091
55		400		-12.8		0.872727
55		541		-18.545455		1.781818
55		695		-25.381818		2.690909
55		836		-33.454545		3.927273
55		962		-41.527273		5.163636
55		1085		-48.654545		6.218182
55		1224		-55.709091		7.6
55		1384		-62.836364		9.636364
55		1503		-70.909091		11.927273
55		1622		-78.836364		13.745455
55		1771		-86.981818		15.963636
55		1898		-95.636364		18.509091
55		2032		-104		20.109091
55		2170		-112.363636		21.709091
55		2292		-120		23.163636
55		2434		-127.636364		24.327273
55		2563		-135.2		25.6
55		2717		-142.618182		27.309091
55		2828		-151.345455		29.418182
55		2946		-160.218182		31.090909
55		3056		-168.509091		32.981818
55		3187		-175.636364		34.836364
55		3353		-182.4		36.618182
55		3509		-189.381818		38.4
55		3656		-196.436364		39.781818
55		3793		-204.8		41.563636
55		3911		-212.945455		43.054545
55		4038		-220.145455		44.727273
55		4163		-228.072727		46.581818
55		4286		-236.8		48.909091
55		4391		-245.018182		51.345455
55		4533		-252.727273		54
55		4665		-260.509091		56.654545
55		4773		-269.018182		59.818182
55		4901		-277.6		63.345455
55		5021		-285.890909		66.8
55		5159		-293.963636		70.472727
55		5291		-303.127273		74.436364
55		5401		-312		78.327273
55		5508		-320.654545		81.890909
55		5633		-329.527273		85.272727
55		5767		-337.672727		88.727273
55		5888		-345.236364		91.563636
55		6020		-352.945455		94.618182
55		6154		-360.727273		97.454545
55		6296		-370.036364		101.672727
55		6402		-379.272727		106.109091
55		6494		-388.8		110.254545
55		6587		-398.472727		114.509091
55		6698		-408.145455		118.872727
55		6801		-417.309091		123.345455
55		6908		-426.545455		128.072727
55		7005		-436.509091		133.127273
55		7088		-447.272727		138.581818
56		219		-4.571429		0.178571
56		386		-10.642857		0.25
56		544		-18.071429		0.464286
56		676		-25.928571		0.892857
56		810		-32.857143		1.321429
56		930		-41.142857		1.821429
56		1063		-48.5		3.142857
56		1191		-56.071429		5.464286
56		1314		-64.857143		7.964286
56		1415		-73.857143		10.357143
56		1514		-82.5		12.642857
56		1616		-91		15.071429
56		1733		-99.714286		17.321429
56		1829		-107.5		19.928571
56		1966		-115.142857		22.357143
56		2082		-123.071429		24.785714
56		2204		-130.857143		27.142857
56		2322		-139.071429		29
56		2432		-146.785714		30.857143
56		2574		-154.571429		32.214286
56		2691		-162.571429		33.75
56		2833		-169.928571		35.142857
56		2971		-177.571429		36.607143
56		3111		-185.571429		38.285714
56		3257		-192.785714		40.107143
56		3393		-200.357143		41.857143
56		3544		-208		43.5
56		3676		-216.428571		44.714286
56		3803		-224.571429		46.035714
56		3918		-233		47.464286
56		4050		-241.357143		49.392857
56		4179		-250.142857		51
56		4288		-257.714286		52
56		4397		-266		53.464286
56		4538		-273.642857		54.964286
56		4668		-281.857143		56.75
56		4773		-290.5		58.571429
56		4890		-299		60.142857
56		4995		-308.357143		62.035714
56		5110		-316.357143		63.607143
56		5234		-324.285714		65.535714
56		5367		-331.5		67.071429
56		5488		-339		69.285714
56		5610		-346.714286		71.5
56		5768		-354.285714		73.142857
56		5878		-362.785714		74.642857
56		5991		-370.928571		76.035714
56		6124		-378.214286		77.821429
56		6255		-386.285714		79.428571
56		6381		-395		80.892857
56		6508		-403.071429		82.178571
56		6625		-411.285714		84
56		6744		-419.428571		85.928571
56		6860		-427.357143		87.785714
56		6990		-434.928571		89.785714
56		7123		-442.428571		91.821429
57		252		-4.350877		0.912281
57		448		-9.684211		2.105263
57		613		-16.561404		2.491228
57		742		-23.929825		2.631579
57		870		-31.929825		2.631579
57		1001		-38.807018		3.298246
57		1136		-46.315789		3.438596
57		1272		-53.894737		3.578947
57		1412		-61.403509		3.789474
57		1522		-69.052632		3.929825
57		1640		-76.912281		4
57		1769		-84.982456		4.105263
57		1888		-93.263158		4.45614
57		2034		-100.421053		4.807018
57		2166		-108		5.087719
57		2304		-115.719298		5.087719
57		2416		-123.438596		5.368421
57		2557		-130.526316		5.54386
57		2705		-137.964912		5.719298
57		2862		-144.210526		6.070175
57		2991		-151.087719		6.105263
57		3138		-158.45614		6.315789
57		3288		-165.614035		6.315789
57		3429		-172.491228		6.421053
57		3564		-179.157895		6.491228
57		3714		-186.245614		6.842105
57		3851		-193.614035		7.649123
57		3977		-201.122807		8.596491
57		4125		-208.421053		9.824561
57		4265		-214.666667		11.333333
57		4428		-222.035088		12.807018
57		4552		-229.964912		14.77193
57		4691		-236.912281		16.210526
57		4804		-244.350877		17.964912
57		4935		-252.421053		19.824561
57		5062		-259.649123		21.508772
57		5178		-266.877193		23.824561
57		5300		-274.385965		25.649123
57		5446		-282.175439		27.54386
57		5568		-290.807018		29.719298
57		5682		-299.438596		31.614035
57		5782		-307.789474		34.070175
57		5892		-316		36.666667
57		6012		-323.649123		39.052632
57		6125		-332.210526		41.052632
57		6233		-339.789474		42.982456
57		6372		-347.298246		44.877193
57		6500		-354.385965		46.701754
57		6636		-361.684211		48.736842
57		6773		-368.561404		50.526316
57		6897		-376.070175		52.596491
57		7034		-383.368421		54.631579
57		7172		-390.315789		56.315789
57		7333		-397.192982		57.754386
57		7479		-403.789474		58.842105
57		7621		-410.947368		59.929825
57		7756		-418.245614		61.54386
58		252		-3.655172		0.137931
58		455		-8.413793		0.448276
58		624		-14.137931		1.413793
58		787		-19.931034		1.655172
58		946		-26.827586		1.724138
58		1108		-33.931034		1.793103
58		1260		-40.62069		2.068966
58		1407		-47.862069		2.793103
58		1536		-55.172414		3
58		1674		-62.068966		3.344828
58		1808		-69.517241		3.758621
58		1922		-77.448276		4.37931
58		2046		-85.241379		5.206897
58		2165		-93.172414		5.862069
58		2286		-100.896552		6.068966
58		2414		-108.137931		6.551724
58		2543		-115.37931		7.758621
58		2663		-123.034483		8.551724
58		2789		-130.689655		9.482759
58		2922		-138.689655		10.586207
58		3057		-146.137931		11.586207
58		3200		-153.310345		12.068966
58		3350		-160.413793		12.275862
58		3504		-168.068966		12.551724
58		3632		-175.37931		13.172414
58		3779		-181.655172		14.034483
58		3927		-187.793103		14.965517
58		4077		-194.206897		16.37931
58		4241		-200.275862		17.931034
58		4395		-206		19.068966
58		4538		-212.62069		19.758621
58		4670		-219.517241		20.862069
58		4814		-227.724138		21.068966
58		4948		-234.758621		21.413793
58		5065		-241.655172		21.793103
58		5181		-249.862069		22.448276
58		5299		-257.931034		22.827586
58		5427		-265.37931		23.344828
58		5557		-272.482759		24.137931
58		5704		-279.931034		25.241379
58		5844		-287.37931		26.344828
58		5964		-294.758621		27.724138
58		6105		-302.137931		28.724138
58		6244		-309.310345		29.206897
58		6381		-317.034483		29.931034
58		6519		-324.137931		30.931034
58		6638		-331.586207		31.896552
58		6775		-339.655172		32.62069
58		6903		-347.724138		33.413793
58		7007		-356.068966		34.344828
58		7122		-364		34.827586
58		7227		-371.793103		35.344828
58		7340		-380.206897		35.827586
58		7444		-388.896552		36.034483
58		7562		-397.034483		36.310345
58		7662		-404.827586		36.862069
58		7777		-413.034483		38
58		7927		-420.413793		38.862069
59		240		-3.932203		0.711864
59		426		-9.830508		1.491525
59		594		-15.525424		2.40678
59		749		-20.813559		3.559322
59		932		-26.711864		5.423729
59		1065		-33.627119		7.050847
59		1192		-41.220339		9.322034
59		1330		-48.745763		10.711864
59		1445		-56.20339		11.79661
59		1571		-63.457627		12.949153
59		1706		-70.644068		14.338983
59		1830		-78.372881		16.474576
59		1955		-85.830508		18.440678
59		2090		-93.559322		19.559322
59		2190		-101.355932		21.152542
59		2319		-109.288136		22.576271
59		2424		-117.830508		23.966102
59		2525		-126.372881		25.322034
59		2631		-134.779661		26.745763
59		2736		-142.915254		28.677966
59		2859		-150.101695		31.118644
59		2986		-157.966102		33.932203
59		3101		-166.169492		37.389831
59		3223		-174.508475		41.118644
59		3310		-183.254237		45.016949
59		3408		-192.271186		48.847458
59		3513		-201.220339		52.372881
59		3612		-209.627119		55.254237
59		3712		-218.169492		58.40678
59		3826		-226.372881		61.762712
59		3927		-235.457627		65.084746
59		4015		-244.745763		68.745763
59		4099		-253.898305		72.474576
59		4205		-263.254237		76.338983
59		4282		-272.271186		80.508475
59		4382		-281.220339		84.813559
59		4473		-290.101695		89.016949
59		4552		-299.59322		93.59322
59		4634		-309.152542		98.169492
59		4710		-318.915254		102.949153
59		4780		-329.355932		107.79661
59		4865		-339.118644		112.813559
59		4960		-348.677966		117.186441
59		5051		-357.084746		121.254237
59		5161		-366.101695		125.186441
59		5257		-375.186441		129.661017
59		5345		-384.20339		133.864407
59		5438		-393.084746		137.830508
59		5545		-400.745763		141.084746
59		5654		-408.949153		144.576271
59		5760		-417.016949		148.745763
59		5851		-425.423729		153.084746
59		5974		-433.762712		156.915254
59		6090		-441.491525		160.610169
59		6200		-449.559322		164.711864
59		6311		-457.491525		168.644068
59		6438		-464.813559		172.20339
59		6571		-472.271186		175.525424
59		6707		-479.186441		178.915254
60		240		-3.8		0.566667
60		431		-9.066667		0.766667
60		603		-14.733333		1.033333
60		773		-21.066667		1.9
60		914		-27.333333		2.733333
60		1080		-33.866667		3.9
60		1213		-40.933333		5.7
60		1341		-47.733333		7.366667
60		1481		-54.866667		8.633333
60		1604		-62.466667		10.466667
60		1710		-69.333333		12.033333
60		1843		-76.666667		13.5
60		1968		-83.666667		14.866667
60		2127		-91.066667		16.733333
60		2272		-98.533333		18.7
60		2396		-106.066667		20.2
60		2521		-113.666667		22.133333
60		2649		-120.133333		23.466667
60		2791		-126.733333		24.666667
60		2905		-134.2		26.266667
60		3012		-142.2		28.1
60		3157		-149.6		30.1
60		3299		-156.933333		32.566667
60		3436		-163.866667		34.6
60		3559		-171.533333		37.266667
60		3677		-179.4		40.133333
60		3783		-187.2		42.733333
60		3889		-195.066667		45.4
60		4030		-202.266667		47.766667
60		4178		-209.133333		49.666667
60		4309		-216.866667		51.8
60		4435		-223.666667		53.666667
60		4565		-230.8		55.666667
60		4715		-237.866667		57.866667
60		4862		-245		60.166667
60		4983		-252.333333		61.7
60		5114		-260.066667		63.266667
60		5215		-267.8		64.933333
60		5334		-275.266667		66.166667
60		5460		-282.4		67.4
60		5579		-290.133333		68.8
60		5717		-297.733333		70.466667
60		5846		-304.933333		71.833333
60		5973		-312.4		72.633333
60		6083		-320.333333		73.5
60		6213		-327.866667		74.5
60		6346		-335.266667		75.666667
60		6467		-343		77.133333
60		6564		-351.6		78.433333
60		6675		-359.733333		79.833333
60		6794		-368.066667		81.2
60		6921		-375.333333		82.133333
60		7067		-380.8		83.266667
60		7228		-388		84.5
60		7369		-394.533333		85.233333
60		7535		-401.266667		85.566667
60		7680		-408.333333		85.6
60		7810		-415.466667		85.833333
60		7945		-422.933333		86.033333
