 x		y
0.281782		-1.064178
0.287855		-1.062586
0.293919		-1.060960
0.299974		-1.059301
0.306019		-1.057607
0.312054		-1.055880
0.318079		-1.054119
0.324094		-1.052324
0.330099		-1.050496
0.336093		-1.048634
0.342077		-1.046739
0.348049		-1.044810
0.354011		-1.042848
0.359961		-1.040852
0.365900		-1.038824
0.371827		-1.036762
0.377742		-1.034667
0.383645		-1.032539
0.389536		-1.030378
0.395414		-1.028184
0.401280		-1.025958
0.407133		-1.023698
0.412973		-1.021407
0.418799		-1.019082
0.424613		-1.016725
0.430413		-1.014335
0.436199		-1.011914
0.441971		-1.009459
0.447729		-1.006973
0.453473		-1.004455
0.459203		-1.001904
0.464917		-0.999322
0.470617		-0.996708
0.476302		-0.994062
0.481972		-0.991384
0.487627		-0.988675
0.493266		-0.985934
0.498889		-0.983162
0.504496		-0.980359
0.510087		-0.977524
0.515662		-0.974658
0.521221		-0.971761
0.526763		-0.968834
0.532288		-0.965875
0.537796		-0.962886
0.543288		-0.959866
0.548761		-0.956815
0.554218		-0.953734
0.559657		-0.950623
0.565078		-0.947481
0.570481		-0.944310
0.575865		-0.941108
0.581232		-0.937876
0.586580		-0.934615
0.591910		-0.931323
0.597220		-0.928003
0.602512		-0.924652
0.607784		-0.921273
0.613037		-0.917864
0.618271		-0.914426
0.623485		-0.910958
0.628679		-0.907462
0.633854		-0.903937
0.639008		-0.900384
0.644142		-0.896802
0.649255		-0.893191
0.654348		-0.889552
0.659420		-0.885885
0.664471		-0.882189
0.669501		-0.878466
0.674510		-0.874715
0.679497		-0.870936
0.684463		-0.867129
0.689407		-0.863295
0.694329		-0.859433
0.699230		-0.855545
0.704108		-0.851629
0.708964		-0.847686
0.713797		-0.843716
0.718608		-0.839720
0.723395		-0.835697
0.728160		-0.831647
0.732902		-0.827572
0.737621		-0.823469
0.742317		-0.819341
0.746989		-0.815187
0.751637		-0.811007
0.756261		-0.806802
0.760862		-0.802571
0.765438		-0.798314
0.769991		-0.794033
0.774518		-0.789726
0.779022		-0.785394
0.783501		-0.781038
0.787955		-0.776656
0.792384		-0.772251
0.796788		-0.767820
0.801167		-0.763366
0.805520		-0.758887
0.809849		-0.754385
0.814151		-0.749858
0.818428		-0.745308
0.822679		-0.740735
0.826904		-0.736138
0.831103		-0.731517
0.835276		-0.726874
0.839422		-0.722208
0.843542		-0.717519
0.847635		-0.712807
0.851702		-0.708073
0.855742		-0.703316
