 x		y
-2.264212		2.342605
-2.298764		2.342278
-2.333058		2.341689
-2.367098		2.340844
-2.400884		2.339748
-2.434418		2.338407
-2.467703		2.336827
-2.500740		2.335011
-2.533530		2.332965
-2.566075		2.330694
-2.598377		2.328202
-2.630438		2.325493
-2.662258		2.322572
-2.693841		2.319444
-2.725186		2.316111
-2.756296		2.312579
-2.787173		2.308850
-2.817818		2.304930
-2.848232		2.300820
-2.878417		2.296526
-2.908374		2.292050
-2.938105		2.287396
-2.967612		2.282567
-2.996895		2.277566
-3.025956		2.272397
-3.054797		2.267062
-3.083419		2.261564
-3.111824		2.255907
-3.140012		2.250093
-3.167984		2.244125
-3.195743		2.238005
-3.223290		2.231737
-3.250626		2.225323
-3.277751		2.218764
-3.304668		2.212065
-3.331377		2.205227
-3.357881		2.198252
-3.384179		2.191143
-3.410273		2.183902
-3.436164		2.176531
-3.461854		2.169032
-3.487344		2.161408
-3.512634		2.153660
-3.537726		2.145791
-3.562621		2.137802
-3.587319		2.129695
-3.611823		2.121473
-3.636132		2.113137
-3.660249		2.104688
-3.684174		2.096129
-3.707907		2.087462
-3.731451		2.078687
-3.754805		2.069807
-3.777972		2.060824
-3.800951		2.051738
-3.823744		2.042552
-3.846352		2.033267
-3.868776		2.023885
-3.891016		2.014406
-3.913073		2.004833
-3.934949		1.995167
-3.956644		1.985409
-3.978158		1.975561
-3.999494		1.965624
-4.020651		1.955599
-4.041630		1.945487
-4.062433		1.935291
-4.083059		1.925011
-4.103511		1.914648
-4.123788		1.904204
-4.143891		1.893679
-4.163821		1.883076
-4.183579		1.872394
-4.203166		1.861636
-4.222581		1.850802
-4.241827		1.839894
-4.260903		1.828912
-4.279810		1.817857
-4.298550		1.806732
-4.317121		1.795535
-4.335527		1.784270
-4.353766		1.772936
-4.371839		1.761535
-4.389748		1.750067
-4.407493		1.738534
-4.425074		1.726937
-4.442492		1.715276
-4.459747		1.703552
-4.476841		1.691766
-4.493774		1.679919
-4.510546		1.668013
-4.527158		1.656047
-4.543610		1.644023
-4.559903		1.631941
-4.576038		1.619802
-4.592015		1.607608
-4.607834		1.595358
-4.623497		1.583055
-4.639003		1.570697
-4.654353		1.558287
-4.669548		1.545825
-4.684588		1.533311
-4.699473		1.520747
-4.714205		1.508134
-4.728783		1.495471
-4.743208		1.482759
-4.757481		1.470000
-4.771601		1.457194
-4.785570		1.444342
-4.799387		1.431444
-4.813054		1.418501
-4.826570		1.405514
-4.839936		1.392483
-4.853153		1.379409
-4.866220		1.366292
-4.879139		1.353134
-4.891909		1.339935
-4.904532		1.326695
-4.917006		1.313415
-4.929334		1.300096
-4.941514		1.286738
-4.953548		1.273342
-4.965436		1.259908
-4.977178		1.246437
-4.988775		1.232930
-5.000226		1.219387
-5.011533		1.205809
-5.022695		1.192196
-5.033713		1.178549
-5.044587		1.164868
-5.055318		1.151154
-5.065906		1.137408
-5.076350		1.123629
-5.086652		1.109819
-5.096812		1.095977
-5.106830		1.082105
-5.116706		1.068204
-5.126440		1.054272
-5.136034		1.040312
-5.145486		1.026323
-5.154798		1.012306
-5.163969		0.998261
-5.173001		0.984189
-5.181892		0.970091
-5.190644		0.955967
-5.199257		0.941817
-5.207730		0.927641
-5.216065		0.913441
-5.224260		0.899217
-5.232318		0.884969
-5.240237		0.870697
-5.248018		0.856403
-5.255661		0.842086
-5.263167		0.827747
-5.270535		0.813386
-5.277766		0.799004
-5.284861		0.784602
-5.291818		0.770179
-5.298639		0.755736
-5.305323		0.741274
-5.311871		0.726793
-5.318283		0.712293
-5.324559		0.697775
-5.330699		0.683239
-5.336704		0.668686
-5.342573		0.654116
-5.348307		0.639529
-5.353906		0.624926
-5.359370		0.610308
-5.364700		0.595674
-5.369894		0.581025
-5.374954		0.566361
-5.379880		0.551683
-5.384671		0.536992
-5.389328		0.522287
-5.393851		0.507569
-5.398240		0.492839
-5.402496		0.478096
-5.406618		0.463342
-5.410606		0.448576
-5.414460		0.433799
-5.418182		0.419012
-5.421770		0.404214
-5.425225		0.389406
-5.428546		0.374588
-5.431735		0.359762
-5.434791		0.344926
-5.437714		0.330082
-5.440504		0.315230
-5.443161		0.300371
-5.445686		0.285504
-5.448078		0.270630
-5.450338		0.255750
-5.452465		0.240863
-5.454460		0.225970
-5.456323		0.211072
-5.458053		0.196169
-5.459651		0.181261
-5.461116		0.166349
-5.462450		0.151433
-5.463651		0.136513
-5.464720		0.121590
-5.465657		0.106663
-5.466462		0.091735
-5.467135		0.076804
-5.467676		0.061871
-5.468085		0.046937
-5.468362		0.032001
-5.468507		0.017065
-5.468520		0.002128
-5.468401		-0.012809
-5.468150		-0.027745
-5.467766		-0.042681
-5.467251		-0.057615
-5.466604		-0.072549
-5.465825		-0.087480
-5.464913		-0.102410
-5.463870		-0.117337
-5.462694		-0.132261
-5.461386		-0.147182
-5.459946		-0.162099
-5.458373		-0.177012
-5.456669		-0.191922
-5.454832		-0.206826
-5.452862		-0.221725
-5.450760		-0.236620
-5.448526		-0.251508
-5.446159		-0.266390
-5.443660		-0.281266
-5.441027		-0.296135
-5.438262		-0.310996
-5.435365		-0.325850
-5.432334		-0.340696
-5.429170		-0.355534
-5.425873		-0.370363
-5.422443		-0.385183
-5.418880		-0.399994
-5.415184		-0.414794
-5.411354		-0.429585
-5.407390		-0.444364
-5.403293		-0.459133
-5.399062		-0.473891
-5.394697		-0.488636
-5.390198		-0.503370
-5.385565		-0.518091
-5.380798		-0.532799
-5.375896		-0.547494
-5.370860		-0.562175
-5.365689		-0.576842
-5.360384		-0.591495
-5.354943		-0.606132
-5.349368		-0.620755
-5.343657		-0.635361
-5.337811		-0.649952
-5.331829		-0.664526
-5.325712		-0.679083
-5.319458		-0.693623
-5.313069		-0.708145
-5.306544		-0.722649
-5.299882		-0.737134
-5.293083		-0.751601
-5.286148		-0.766048
-5.279076		-0.780475
-5.271867		-0.794882
-5.264520		-0.809268
-5.257036		-0.823633
-5.249414		-0.837976
-5.241654		-0.852297
-5.233756		-0.866596
-5.225720		-0.880872
-5.217545		-0.895125
-5.209231		-0.909354
-5.200778		-0.923558
-5.192186		-0.937738
-5.183454		-0.951893
-5.174583		-0.966022
-5.165571		-0.980124
-5.156419		-0.994201
-5.147126		-1.008250
-5.137693		-1.022271
-5.128119		-1.036264
-5.118403		-1.050229
-5.108545		-1.064165
-5.098546		-1.078071
-5.088404		-1.091947
-5.078120		-1.105793
-5.067693		-1.119607
-5.057123		-1.133390
-5.046409		-1.147141
-5.035552		-1.160859
-5.024551		-1.174543
-5.013405		-1.188195
-5.002115		-1.201811
-4.990679		-1.215393
-4.979098		-1.228940
-4.967372		-1.242450
-4.955499		-1.255924
-4.943480		-1.269361
-4.931314		-1.282760
-4.919001		-1.296121
-4.906540		-1.309443
-4.893932		-1.322726
-4.881175		-1.335968
-4.868270		-1.349170
-4.855215		-1.362330
-4.842011		-1.375449
-4.828657		-1.388525
-4.815153		-1.401557
-4.801498		-1.414546
-4.787692		-1.427491
-4.773735		-1.440390
-4.759625		-1.453243
-4.745363		-1.466050
-4.730948		-1.478809
-4.716380		-1.491521
-4.701658		-1.504184
-4.686781		-1.516797
-4.671750		-1.529361
-4.656563		-1.541873
-4.641221		-1.554334
-4.625723		-1.566743
-4.610067		-1.579098
-4.594255		-1.591400
-4.578284		-1.603647
-4.562156		-1.615839
-4.545868		-1.627974
-4.529421		-1.640052
-4.512814		-1.652073
-4.496046		-1.664034
-4.479118		-1.675936
-4.462028		-1.687778
-4.444775		-1.699558
-4.427360		-1.711276
-4.409781		-1.722930
-4.392038		-1.734521
