n 		 spin_accpt		Ecalc		 Mabs_calc
5981		658328		-489.338907		166.273867
5991		637621		-498.316809		184.224337
6001		628197		-503.369438		202.067655
6011		644844		-496.541008		187.226418
6021		655319		-491.491114		173.636605
6031		653502		-492.942464		178.962361
6041		657569		-492.244993		181.464658
6051		654444		-493.601058		177.457610
6061		666688		-488.409173		159.460815
6071		660322		-492.318893		174.238511
6081		651614		-496.700543		177.668147
6091		654478		-494.980791		176.594976
6101		648862		-498.377315		188.003278
6111		654698		-496.515791		184.213713
6121		633316		-506.246038		206.648587
6131		658021		-496.093949		177.655195
6141		656877		-497.527439		188.750041
6151		678288		-487.900504		172.383352
6161		634773		-507.568252		210.471677
6171		673146		-490.967428		179.349538
6181		640503		-505.626274		204.757483
6191		640784		-506.242610		204.591827
6201		652051		-501.241735		198.006128
6211		668549		-495.062309		184.932217
6221		672380		-493.600386		182.094519
6231		662973		-498.447761		182.884930
6241		682114		-490.924531		175.970838
6251		656020		-502.505199		193.820509
6261		700641		-483.892669		153.693979
6271		686325		-490.064105		177.820443
6281		671279		-496.597994		187.627129
6291		693461		-488.073756		167.780957
6301		668852		-499.073163		190.159340
6311		661067		-503.089843		200.690223
6321		663229		-502.373042		197.310552
6331		657638		-505.808877		208.100458
6341		667612		-501.181517		195.522473
6351		670321		-500.522123		194.009762
6361		703413		-487.440340		169.230624
6371		676619		-499.456914		193.189138
6381		687315		-494.649115		181.185708
6391		689967		-493.878892		181.380066
6401		686896		-495.365724		180.778628
6411		691232		-494.886913		179.256590
6421		676246		-500.992992		192.570316
6431		693687		-494.537708		182.170114
6441		696493		-493.722714		175.495109
6451		693655		-495.278251		187.991319
6461		690637		-496.585668		182.125677
6471		677301		-503.183434		195.655386
6481		689815		-498.539732		186.265700
6491		699015		-495.048529		178.855338
6501		693394		-497.623750		192.086756
6511		736145		-480.720012		155.148825
6521		712059		-490.874406		171.152891
6531		700143		-495.907518		182.430868
6541		716202		-489.503746		170.652805
6551		716974		-490.648756		165.025492
6561		676923		-507.418381		204.114922
6571		692446		-501.414092		190.404200
6581		718669		-490.943626		171.999392
6591		715407		-492.398119		175.847975
6601		716910		-492.872595		173.906984
6611		719356		-491.802148		175.024051
6621		722789		-490.664854		171.292554
6631		712341		-495.333434		188.461770
6641		739637		-484.793254		155.676254
6651		721669		-492.596602		174.005413
6661		725350		-491.524996		172.924486
6671		705396		-500.237446		190.288712
6681		718132		-495.115103		184.886394
6691		718221		-496.547003		181.903452
6701		710140		-499.404865		187.887778
6711		713317		-498.837729		189.243332
6721		736814		-489.393245		169.109061
6731		741978		-488.816521		164.710147
6741		736563		-490.699896		170.781190
6751		709250		-502.477263		199.949045
6761		730899		-493.771927		180.213282
6771		733582		-493.345148		180.219761
6781		719434		-498.843238		192.338888
6791		730098		-495.601826		182.095420
6801		746541		-489.032789		167.739156
6811		736622		-493.690794		180.262517
6821		774674		-479.153203		146.228119
6831		745892		-490.669594		175.542088
6841		725250		-498.959801		191.673440
6851		734552		-496.410451		180.549117
6861		741655		-493.443521		179.848710
6871		745505		-492.693931		168.550720
6881		752054		-489.858451		169.186165
6891		742710		-494.541286		177.052968
6901		743216		-494.346906		183.322417
6911		779818		-481.065548		151.035451
6921		750187		-493.492848		179.634735
6931		732623		-500.741019		195.712018
6941		755019		-491.910676		179.423138
6951		751827		-493.392030		180.740325
6961		741352		-498.350812		189.284298
6971		744962		-497.849376		187.984220
6981		753567		-494.183068		181.072626
6991		757190		-492.971535		181.834645
7001		748334		-497.259820		185.693472
7011		781626		-485.352731		157.604907
7021		740568		-500.653468		195.069648
7031		735410		-503.381027		194.355568
7041		767670		-491.363159		169.655163
7051		754460		-496.681322		183.292015
7061		731553		-505.574848		196.075627
7071		771072		-491.700750		169.921086
7081		763015		-495.100127		177.389917
7091		764963		-494.425610		185.481878
7101		720985		-511.732432		220.000282
7111		761210		-497.105330		186.084658
7121		766387		-494.897346		178.904929
7131		765515		-495.712242		183.355490
7141		761717		-498.324604		186.387621
7151		765830		-496.726052		189.394770
7161		769245		-495.440302		187.464041
7171		767118		-496.813276		181.703528
7181		785032		-490.045955		170.782064
7191		779289		-493.308858		175.422333
7201		753341		-502.567977		199.905291
7211		790601		-489.539315		171.275551
7221		783512		-492.106910		179.327794
7231		762173		-500.851888		194.861292
