n 		 spin_accpt		Ecalc		 Mabs_calc
7291		18401		-786.560966		371.297490
7301		3214		-798.453910		399.291878
7311		3956		-797.926412		398.381890
7321		68181		-747.539407		237.039202
7331		3619		-798.086482		398.796617
7341		20867		-784.745403		354.423376
7351		3711		-798.075364		398.654605
7361		3163		-798.379568		399.296020
7371		11509		-791.943020		381.122778
7381		5756		-796.572822		394.132502
7391		3661		-798.083615		398.657015
7401		20094		-785.366842		358.502094
7411		3678		-798.054244		398.508703
7421		3957		-797.979248		398.448996
7431		3122		-798.423362		399.202261
7441		4106		-797.940599		398.249429
7451		4218		-797.889679		398.073010
7461		4042		-797.960595		398.177456
7471		4222		-797.850355		397.922366
7481		3913		-797.967651		398.534688
7491		3881		-798.034441		398.629555
7501		83485		-737.383815		205.376883
7511		3952		-798.030622		398.297697
7521		16485		-788.485574		368.803617
7531		3050		-798.475634		399.460098
7541		3085		-798.449012		399.378597
7551		4776		-797.625215		397.823864
7561		3687		-798.128290		398.734294
7571		6960		-795.656056		391.929996
7581		19852		-785.599789		362.869278
7591		3302		-798.349625		399.049928
7601		34812		-773.974477		322.830943
7611		4165		-797.889896		398.501117
7621		13698		-790.325679		372.270568
7631		4168		-797.910104		398.088062
7641		7706		-795.263447		392.634734
7651		3308		-798.370932		399.180238
7661		19821		-786.283775		366.663360
7671		20715		-785.512710		358.726633
7681		8237		-794.819945		389.480276
7691		17823		-787.532961		370.074633
7701		4707		-797.630438		397.811193
7711		3693		-798.193230		398.912722
7721		3559		-798.302292		399.180676
7731		11484		-792.477558		384.050964
7741		6017		-796.330707		395.165741
7751		3504		-798.267578		399.178171
7761		29354		-779.606236		341.848731
7771		4224		-797.979668		398.402522
7781		4057		-797.951420		398.703509
7791		3948		-798.054678		398.311642
7801		3948		-797.990001		398.474811
7811		3661		-798.248624		398.726924
7821		4743		-797.659123		397.367600
7831		3883		-798.068191		398.732984
7841		3589		-798.333886		399.115929
7851		4232		-797.929436		398.115654
7861		10380		-793.627274		385.754230
7871		4512		-797.831025		397.825943
7881		36747		-775.143256		324.762340
7891		4200		-797.943480		398.224813
7901		4500		-797.865080		398.103025
7911		3751		-798.218683		399.015295
7921		3930		-798.031562		398.624669
7931		4213		-797.980583		398.408776
7941		3911		-798.020400		398.764387
7951		3827		-798.197963		398.729468
7961		19038		-787.080518		362.676046
7971		14078		-791.076151		376.903525
7981		3238		-798.489914		399.166270
7991		19937		-786.346640		363.585033
8001		3336		-798.443195		399.284589
8011		3443		-798.429659		399.201598
8021		24760		-783.565640		353.399825
8031		4116		-798.025651		398.602416
8041		4391		-797.926129		398.247482
8051		4151		-798.100609		398.508011
8061		16420		-789.379481		371.466071
8071		3374		-798.415066		399.262793
8081		20269		-786.209628		358.017325
8091		21158		-786.010135		367.166728
8101		4128		-798.053080		398.589063
8111		34258		-775.805203		329.498705
8121		9787		-793.908632		385.254279
8131		3479		-798.438076		399.290862
8141		67130		-754.676330		270.000737
8151		7372		-796.523126		395.184640
8161		3102		-798.548707		399.318221
8171		4550		-797.941500		398.127524
8181		4137		-798.043760		398.431488
8191		3828		-798.270785		398.842632
8201		4835		-797.739300		397.655652
8211		4164		-798.057240		398.557058
