n                   spin_accpt          Ecalc                Mabs_calc          
9781	2842	-798.829976	399.701462
9801	2778	-798.908275	399.720845
9821	2882	-798.884839	399.714693
9841	2769	-798.887511	399.716289
9861	2846	-798.845148	399.706723
9881	2840	-798.857201	399.708936
9901	2806	-798.932633	399.727502
9921	2870	-798.884790	399.717367
9941	2929	-798.777990	399.688764
9961	2818	-798.905331	399.720510
9981	2770	-798.916341	399.723074
10001	2901	-798.836516	399.703430
10021	2904	-798.822074	399.699631
10041	2918	-798.840753	399.705209
10061	2843	-798.894344	399.718119
10081	2954	-798.900109	399.719075
10101	2944	-798.859519	399.707752
10121	3081	-798.764944	399.685802
10141	2954	-798.880189	399.713638
10161	2854	-798.895384	399.718925
10181	2960	-798.857087	399.711227
10201	2940	-798.846780	399.706303
10221	2856	-798.901869	399.720380
10241	2928	-798.887999	399.716825
10261	2924	-798.831303	399.701199
10281	2840	-798.908666	399.723568
10301	3052	-798.862635	399.708960
10321	2769	-798.960566	399.736072
10341	3042	-798.885601	399.714728
10361	2978	-798.861114	399.710646
10381	2996	-798.887968	399.716790
10401	3156	-798.809345	399.695606
10421	3106	-798.878419	399.711736
10441	3042	-798.852600	399.708457
10461	3042	-798.933563	399.728515
10481	3154	-798.829883	399.701555
10501	3066	-798.822969	399.699076
10521	3100	-798.792130	399.691474
10541	3014	-798.854378	399.707049
10561	3162	-798.847836	399.704005
10581	3144	-798.785370	399.690010
10601	3002	-798.892180	399.719272
10621	3068	-798.818567	399.698710
10641	3160	-798.798985	399.693074
10661	3078	-798.909671	399.720852
10681	2995	-798.957775	399.735231
10701	3044	-798.908887	399.720213
10721	3153	-798.832572	399.702080
10741	3100	-798.905875	399.722000
10761	2898	-798.969984	399.737757
10781	2998	-798.913644	399.724330
10801	2914	-798.932691	399.726877
10821	3338	-798.794936	399.691341
10841	3220	-798.832580	399.704455
10861	3199	-798.842096	399.705184
10881	3111	-798.926569	399.726496
10901	3232	-798.866893	399.711586
10921	3222	-798.878857	399.713213
10941	2994	-798.914907	399.723974
10961	3032	-798.941702	399.730134
10981	3224	-798.892633	399.716237
11001	3154	-798.899373	399.718935
11021	3224	-798.864350	399.710734
11041	3222	-798.886333	399.715424
11061	3292	-798.841334	399.704728
11081	3284	-798.840538	399.703998
11101	3223	-798.822809	399.698946
11121	3352	-798.801547	399.695711
11141	3024	-798.916435	399.724441
11161	3132	-798.826628	399.702715
11181	3246	-798.855916	399.706824
11201	3268	-798.830104	399.701455
11221	3238	-798.881383	399.713929
11241	3338	-798.855974	399.708745
11261	3205	-798.865465	399.711571
11281	3370	-798.832728	399.701268
11301	3302	-798.850013	399.704982
11321	3392	-798.859111	399.709920
11341	3288	-798.915087	399.722776
11361	3298	-798.808204	399.694041
11381	3372	-798.816273	399.699499
11401	3219	-798.912025	399.723182
11421	3356	-798.809912	399.696874
11441	3460	-798.877371	399.713312
11461	3456	-798.811273	399.697932
11481	3344	-798.844352	399.706472
11501	3288	-798.852622	399.708199
11521	3210	-798.870237	399.711831
11541	3282	-798.841002	399.703492
11561	3386	-798.770695	399.686013
11581	3356	-798.911666	399.723340
11601	3308	-798.864925	399.710025
11621	3234	-798.924361	399.727562
11641	3348	-798.862641	399.711709
11661	3376	-798.873510	399.712889
11681	3448	-798.817225	399.700026
11701	3400	-798.904709	399.721391
11721	3242	-798.911697	399.722720
11741	3540	-798.869602	399.713312
11761	3142	-798.918119	399.724683
11781	3556	-798.846957	399.706816
11801	3428	-798.908228	399.721888
11821	3528	-798.878606	399.711869
11841	3548	-798.817330	399.697492
11861	3512	-798.844280	399.706433
11881	3428	-798.886962	399.715344
11901	3530	-798.902949	399.721032
11921	3397	-798.892375	399.716131
11941	3453	-798.869106	399.712252
11961	3481	-798.808795	399.695009
11981	3476	-798.861865	399.710041
12001	3478	-798.863428	399.711691
12021	3450	-798.896598	399.718825
12041	3680	-798.808737	399.695540
12061	3474	-798.905232	399.721084
12081	3608	-798.801093	399.695058
12101	3433	-798.877118	399.712916
